med_mass_1 med_mass_2 med_lum_dist log_D_AB
2.065358745839458265e+01 1.611664170773190108e+01 1.024777796330143428e+04 -8.007151703654571406e+00
4.137684552943646565e+01 1.932402774358960329e+01 1.545857829195296654e+04 -1.982069583896194587e+00
1.865738450360345979e+01 1.696426469628210043e+01 7.601168667132973496e+03 -9.160647809919725049e+00
1.875025712230726427e+01 1.487849517897762297e+01 9.118908437565127315e+03 -9.263715495419717172e+00
4.831972667915161423e+01 3.194637683972788622e+01 2.353671809348443276e+04 -4.162259783889822984e+00
5.642202144201169034e+01 3.763805141300880308e+01 2.877892130474032820e+04 -3.636651202702349650e+00
5.097619905135410079e+01 2.591178031864944842e+01 1.829109352866523113e+04 -9.042076503438529755e-01
4.028314089387414043e+01 2.596805186237411789e+01 2.535243027888214419e+04 -6.108881158110968101e+00
3.916620183917322606e+01 2.527780135957368657e+01 1.511840946465663001e+04 -4.074099069959984831e+00
3.852849647832350399e+01 3.541249526542027581e+01 7.740975443020815874e+03 -1.802778565092328478e+00
1.083933128727239108e+02 8.283509114228496628e+01 2.638606897547154222e+04 1.050842247147301123e+00
3.962820623167044687e+01 3.492168298351278111e+01 1.892171553492370367e+04 -5.928536568310516230e+00
4.604335021041610077e+01 3.978342980772876558e+01 2.875228499306277081e+04 -5.910617280078945157e+00
1.559797293842781869e+02 1.115839071380629548e+02 4.470645435060659656e+04 1.832523433882080610e+00
3.470554737237871024e+01 3.121030906947934724e+01 1.418740435764963331e+04 -5.888166468745346549e+00
3.003774377861827105e+01 2.303849208701621976e+01 1.481104551553021156e+04 -6.934990053342438898e+00
3.719564423231901173e+01 2.806761342996218644e+01 2.254851856213078645e+04 -6.812099336883793654e+00
3.489075672188953092e+01 2.520558327766871543e+01 1.740181758873411673e+04 -6.393870987256857319e+00
2.746242645063113130e+01 2.160131524120513546e+01 1.432905851853440436e+04 -7.388595838275172412e+00
1.087165651256286054e+02 6.189988640252509811e+01 2.164372429488733542e+04 1.719679772261422102e+00
1.150350241283093737e+02 7.759455813382332678e+01 4.345142954395977722e+04 1.766399706043912943e-01
5.094439712294814626e+01 4.331871166254641992e+01 3.129937969261862236e+04 -5.152189656060052414e+00
2.307685414096616228e+01 2.071795917964659139e+01 1.216581443752324958e+04 -7.754762275918928083e+00
1.043646462026347308e+02 9.294062529864042688e+01 2.746302956189402903e+04 7.914927055193814454e-01
2.244912276412797070e+01 1.658521051225846676e+01 1.095202439184671857e+04 -7.459245607079836304e+00
1.695524736467618254e+01 1.275102456497126013e+01 7.179838845574787229e+03 -1.193063597118724317e+01
1.537938864525369453e+01 1.050980990411792249e+01 4.761954576053580240e+03 -1.262023334500301353e+01
1.430414379964144267e+01 1.333528645213733554e+01 4.335055195947919856e+03 -1.398043000063012897e+01
1.460458994287485979e+01 1.338779784959954355e+01 3.912886726786397958e+03 -1.343006875303501779e+01
1.394355974096965269e+02 1.143673733676340589e+02 5.786677926895184646e+04 1.218630803199612700e+00
2.177594258690056961e+01 2.010938604184797640e+01 1.095679779725260050e+04 -7.817165961632024818e+00
1.900750383540110278e+01 1.737742866278397358e+01 6.458442221745249299e+03 -8.195849080726283375e+00
4.456572339291814444e+01 3.041261835488704435e+01 2.731447829603788705e+04 -5.638934162976529052e+00
2.296482785244749891e+01 1.780267792194597121e+01 1.039483942141963053e+04 -7.187146396002248139e+00
1.829527302474926387e+01 1.662655734407683283e+01 4.392155330549414430e+03 -7.689163310927535022e+00
2.806208043191658064e+01 2.123028007854984622e+01 1.812058198090486985e+04 -8.052904824924581817e+00
5.799806429902504590e+01 2.421409104130859191e+01 2.201618973867424211e+04 -3.683523029153690231e-01
2.032242568545901662e+01 1.462815142529911761e+01 8.421069308716090745e+03 -8.063632972626624706e+00
5.738649151699686257e+01 4.724555555503820869e+01 1.862002969325772574e+04 -2.462700934063452252e+00
3.763712970045641981e+01 3.157181746145025869e+01 2.669172745674224279e+04 -7.015626003219892937e+00
2.303732551196549849e+01 1.604273159194433873e+01 1.628050406133431534e+04 -9.143239901502177247e+00
3.388555255070563987e+01 2.491047231285953956e+01 1.708006429925503471e+04 -6.468437500186503541e+00
1.393945656186164861e+01 1.274838788132736411e+01 4.452400204504065186e+03 -1.476291400592920944e+01
1.476958959079452960e+01 1.089719489519648832e+01 4.298641674803646310e+03 -1.352859208155179971e+01
1.891012713952010671e+01 1.601183411771646092e+01 8.501383853790997819e+03 -8.989587117518324177e+00
1.679104680640553582e+01 1.268497388951214333e+01 6.620056116768285392e+03 -1.239969685411194789e+01
6.133293776431844435e+01 4.848880232973547777e+01 4.395327305978677759e+04 -4.017235946178768558e+00
5.063081011364541695e+01 2.834552922531320007e+01 1.480951468705186562e+04 -1.094563794313870631e+00
4.166340533185368145e+01 2.700366596112145601e+01 1.563224070886463232e+04 -3.589666949832189147e+00
1.950927579539804313e+01 1.578975843627025455e+01 9.484593268066801102e+03 -8.624734639951951110e+00
4.064872938339352260e+01 3.150444360842588409e+01 1.610417687639194810e+04 -4.841963851132586427e+00
8.358635226631223247e+01 4.915735408614759905e+01 7.524472932804300399e+03 2.273803772942418533e+00
1.523519868085553775e+01 1.073647520296881375e+01 5.199005294520264215e+03 -1.389149741807284144e+01
2.336675648647706893e+01 1.814729703833273433e+01 1.082918466424201688e+04 -7.123068380218388285e+00
2.199597673497548271e+02 9.564791002628759031e+01 4.186268239448952954e+04 2.296224836125325908e+00
1.485112273420323561e+02 9.677056104848065843e+01 3.072210239679260121e+04 1.923252443667738731e+00
3.585093785846736836e+01 2.546243309126145604e+01 2.920995321213445277e+04 -8.259289332152498275e+00
7.530269727222562892e+01 5.461670426011231427e+01 1.259327581061263299e+04 1.298572605814197090e+00
1.736788716793578544e+02 1.369590037197945946e+02 3.195294559283682247e+04 2.519257885456415380e+00
6.858134555607161076e+01 5.586347902581413649e+01 3.078028304529151501e+04 -2.468513117717552774e+00
2.085388991047882001e+01 1.733154589975233506e+01 9.608223442827282270e+03 -7.845449550219493418e+00
7.264085104261042147e+01 5.149638098184480839e+01 3.010752967954191990e+04 -1.239930391964445988e+00
5.976106126421878173e+01 5.084495090622156965e+01 4.522355089504284842e+04 -4.431010977231352399e+00
6.056389414527797754e+01 3.665451989596793680e+01 4.425919721641515207e+04 -4.188534443598108226e+00
1.267272402627185457e+01 1.166128674124252385e+01 4.755685045750025893e+03 -1.790424669819741865e+01
2.690031934268896663e+01 2.191408391007882273e+01 1.844819574428389751e+04 -8.504333682483796508e+00
6.002618892839458908e+01 2.363359979210710193e+01 2.569213363275459415e+04 -6.279156799522205290e-01
1.806490288479516337e+01 1.330466584244241091e+01 6.853160051204796218e+03 -1.065234716892812550e+01
4.218236769033509148e+01 3.109046169934174486e+01 1.812440842667664037e+04 -4.910800104015667245e+00
2.485749159729291335e+01 2.322912183553852827e+01 1.247618540341180051e+04 -7.815976326431567145e+00
1.742667962800337378e+01 1.573471636134187612e+01 8.031633345784423000e+03 -1.035194230533286408e+01
4.552859565549749732e+01 3.190514694212494362e+01 2.770526775157173688e+04 -5.508084575309720066e+00
4.408066908611413481e+01 3.925280009657774372e+01 1.056555563142731808e+04 -2.188411455552422780e+00
1.742903647263900524e+01 1.399912556915785622e+01 5.844571932408925022e+03 -1.014284668501549369e+01
2.243772364685618470e+01 1.627561634674963642e+01 5.569042533459281913e+03 -4.952068931803985663e+00
6.465489760235095673e+01 5.754540192059857873e+01 2.525048776620048739e+04 -2.355036575199800808e+00
2.708756687794819840e+01 1.783417689619027868e+01 1.778057663675092044e+04 -8.535156574149922903e+00
8.915564244251744697e+01 6.802247856339752730e+01 9.580455558638608636e+03 1.844016936006426022e+00
5.468544489982596701e+01 4.512164719577609162e+01 1.629685441227220326e+04 -1.751235298919247896e+00
1.387644399035881371e+01 1.093800168411281604e+01 4.660621040422358419e+03 -1.568394618440419741e+01
1.551265591076396433e+01 1.272763347555805069e+01 4.501642043429679688e+03 -1.241841993977673653e+01
3.461852765081403049e+01 2.609419130255741948e+01 1.986505598844907217e+04 -6.938456601728070439e+00
8.777614324040557392e+01 5.469915520468171621e+01 3.087358236612405744e+04 -2.473205685039516766e-01
3.529138374778191434e+01 3.106507910360927127e+01 2.019300021199912590e+04 -6.907344756178861900e+00
2.463194659347852422e+01 2.146356553683211743e+01 1.459522581223311863e+04 -8.300231849723871846e+00
1.326718821759797606e+02 1.235881101299964371e+02 2.070459062163688941e+04 2.066915960110577544e+00
3.195728622867935655e+02 1.318887605133808734e+02 6.025504991076281294e+04 2.947511984597237955e+00
1.982020323557840129e+02 1.314513647263077587e+02 8.066061756138314377e+04 2.095036097388117469e+00
3.252031843093227081e+01 2.263050534606360031e+01 1.562774666482098110e+04 -6.030023072178295251e+00
3.225313387809617183e+01 2.295509671846329525e+01 2.625964819506601270e+04 -8.746948245630640884e+00
3.399713500426888402e+01 3.073973008676772167e+01 2.322502073812253366e+04 -7.874222962408197191e+00
2.779647921359250162e+01 2.132386705363539647e+01 1.098360021535129636e+04 -6.403159080595322905e+00
4.527819349573375973e+01 2.883347543120082435e+01 2.856354945545542796e+04 -5.411504526307201246e+00
1.858580541131500041e+01 1.271156336204621518e+01 1.073212044586676166e+04 -9.423986009459754953e+00
1.432017650554622712e+01 1.314147343009145175e+01 4.650362557774929883e+03 -1.444583629695912563e+01
2.301763434308649892e+01 1.593760163012768416e+01 1.026160133433768715e+04 -7.045428071937802628e+00
4.024920435721296741e+01 1.671293703156849730e+01 8.778877554379829235e+03 -1.532813620564326129e-01
5.714201760274291075e+01 4.222754919347462987e+01 1.497849346881945894e+04 -1.118265183502664684e+00
1.846352912073680130e+01 1.145570869507795209e+01 4.628348193228172022e+03 -8.214976417212895399e+00
5.849424760090471409e+01 4.828743859741535260e+01 2.144505870991264965e+04 -2.621101205531353173e+00
3.239257289751431301e+01 2.692465451760865136e+01 9.280170003397615801e+03 -4.870432936348542796e+00
2.760275334694062721e+01 2.076385308140313768e+01 1.303014121719741161e+04 -6.777071884992462714e+00
1.261840086226321773e+02 5.015281348242866244e+01 3.707937773506254598e+04 1.339791666420342864e+00
2.901472458738107463e+01 2.414318040757644823e+01 4.614618732298787108e+03 -3.195448452550451179e+00
1.988232738677752920e+01 1.480726892934009342e+01 9.904343643615566180e+03 -8.428186334106808175e+00
8.231442698775921940e+01 2.345797116203448240e+01 1.686386161592178541e+04 1.843995903778630208e+00
9.890817740873833941e+01 2.024128994732281228e+01 1.101049086137463382e+04 3.000501425592172922e+00
5.628568013597121222e+01 1.525938541018669703e+01 5.322735692545400525e+03 1.790014923877681241e+00
2.900215266820972104e+01 2.422038950130426116e+01 1.766810692471776201e+04 -8.179043731541511875e+00
3.638847965389653893e+01 2.767015737858441682e+01 2.063946896700506477e+04 -6.696207642691692996e+00
9.009822040017813549e+01 5.913432789099302056e+01 2.271307359004626051e+04 6.790673415906347543e-01
1.525187690773278426e+01 1.340903776325399477e+01 6.746945654097411534e+03 -1.428618166846022497e+01
5.489280347299524720e+01 4.858098356059340972e+01 2.064372461474473675e+04 -3.188795936803746400e+00
4.277088855695669167e+01 2.753291537326675353e+01 3.264027755972669183e+04 -6.684746347117854981e+00
5.517641060057525948e+01 4.059678667369585980e+01 1.814827540889661759e+04 -2.096722801729153929e+00
1.770560669591671115e+02 1.441206866056818399e+02 7.686323304792030831e+04 2.067635608044543716e+00
4.226631054380337105e+01 3.772647294634131754e+01 2.139137552045405755e+04 -5.915172556683032212e+00
2.236988504242817655e+01 1.731254408378711673e+01 4.122340089837944106e+03 -4.290376117080846541e+00
4.131778036889078010e+01 2.333595785424541447e+01 1.160590207903716146e+04 -1.744325660404911105e+00
3.427212189081666338e+01 2.376584886539794894e+01 4.897986875812981452e+03 -1.343970548597901882e+00
2.082189239576072382e+01 1.744134002949936502e+01 1.053734994541466222e+04 -7.946072540864562939e+00
1.660848494337270154e+01 1.370497888013430909e+01 5.043819844800584178e+03 -9.985417399233604385e+00
5.813666057854836566e+01 5.171813958237545705e+01 3.831724991469235101e+04 -4.755637494110526831e+00
2.036039554324982248e+01 1.470165701868036123e+01 5.100386198566522580e+03 -6.012919280132940969e+00
2.216371868543837564e+01 1.740072449818461209e+01 1.169057387120151907e+04 -7.831615932716353257e+00
8.876979954936645356e+01 7.563654798495556975e+01 1.972092002847789627e+04 6.207233735440595979e-01
2.828921414472267060e+01 2.541728208658013699e+01 1.205886705820948919e+04 -7.206431444624122662e+00
3.893190901150295247e+01 3.222366530472490354e+01 2.893640845672658179e+04 -7.241552756430891691e+00
2.450166442168789516e+01 1.768621117527521847e+01 1.250130091896411432e+04 -7.371175266320495467e+00
2.513193201107863928e+01 2.211639473774967257e+01 1.575143428236615000e+04 -8.446751602074055398e+00
3.152121465889855045e+01 2.210223617371454452e+01 2.084516909791165381e+04 -7.699312306125399630e+00
3.969936964017021097e+01 3.317037242087665305e+01 3.428630867586207023e+04 -7.483245935271696681e+00
1.411978949551858342e+01 1.211815962528537938e+01 3.940733295443042152e+03 -1.480646657537047162e+01
1.021075814946706259e+02 4.770107323036739899e+01 9.055739672993171553e+03 2.136599788885202855e+00
4.056776595088958715e+01 1.694418751040348781e+01 1.709458847895254803e+04 -1.992708405174624886e+00
9.168053274552154619e+01 6.799454726110010938e+01 2.080105871080858924e+04 3.733638764774376284e-01
2.107060819861471401e+01 1.437801817087462730e+01 9.200795667806776692e+03 -7.778736916523534717e+00
1.838570929344689731e+01 1.599444951388041147e+01 4.796526359162061453e+03 -7.569600080953492238e+00
4.000206602764638575e+01 2.362588183470614922e+01 6.090623952806061425e+03 -1.177016660429046624e-01
3.651885667382600786e+02 3.023262678172825986e+02 5.751934446858905721e+04 4.545942593589408887e+00
3.729804805341795770e+01 3.323344495408166210e+01 2.029876110449933185e+04 -6.827466036447646047e+00
3.284951746610143175e+01 2.455318414868311905e+01 1.055800022588302818e+04 -4.757361755433873185e+00
5.692940672910310695e+01 4.014045427211921435e+01 2.137273158296410838e+04 -3.212573825064733768e+00
2.382286050354042573e+01 1.286609335895073869e+01 8.291376931184884597e+03 -6.240784708493711364e+00
3.185942510927883404e+02 1.004468036467441010e+02 7.405478128069153172e+04 2.731877615616685517e+00
3.011978820396501888e+01 2.146551830682098938e+01 1.375524338846322280e+04 -6.472489069165597186e+00
1.186620531359777857e+02 8.361224256274931577e+01 2.737937725690015213e+04 1.534532051643370920e+00
2.099659377817216921e+01 1.797228762209510222e+01 1.070235940393444980e+04 -8.136419813571652782e+00
1.827179325373060337e+01 1.297766447619196839e+01 7.284078039224301392e+03 -1.063563370016802878e+01
2.542401125524797578e+01 1.729062086857182834e+01 1.145227179825113853e+04 -6.640923276705777312e+00
8.617381943671063027e+01 6.879103294077111741e+01 2.955479009327678796e+04 -6.211703959412879783e-01
2.934662159666638672e+02 1.666306933768860006e+02 6.770078179029189050e+04 3.309443856184291377e+00
6.103027752329794708e+01 5.615430539011700262e+01 1.795306641711649718e+04 -1.108504029112026501e+00
5.425066778290792513e+01 3.972490658542858455e+01 3.708433235221381619e+04 -4.701386760793198505e+00
2.937515682424970009e+01 2.115540477172542921e+01 2.170509578501778742e+04 -8.377219918424771095e+00
4.344728348430597009e+01 3.950556666432861164e+01 8.695207250858866246e+03 -1.145544142435259261e+00
9.539618188659946441e+01 8.129981670536948002e+01 6.514320659064224310e+04 -1.594940484490912525e+00
4.249931712500432468e+01 3.892981316862169194e+01 1.152860107648765552e+04 -2.473136880596197074e+00
1.795008930954261643e+02 1.607951787681184612e+02 4.332521134439801244e+04 2.428884273218301360e+00
3.795465109422900696e+01 3.221909990326280138e+01 9.162652915953593038e+03 -3.348302176035950595e+00
1.202895276860517555e+02 5.649619911591507559e+01 1.629695923445854351e+04 2.097166625509984783e+00
3.896700965947520956e+01 3.299249709007077769e+01 3.087884782387956875e+04 -7.443303447241557791e+00
3.358324191004368942e+01 2.468036594927701088e+01 2.367258562797948252e+04 -7.780232955571594999e+00
5.555518794285142548e+01 3.522155847011392638e+01 2.170452056817764969e+04 -2.348857441440586058e+00
1.771316153120617187e+01 1.358961705505183204e+01 5.982614777810357737e+03 -1.010247903688481763e+01
1.733608798646497462e+01 1.439056827431532248e+01 7.382924319021693918e+03 -1.109226594109836839e+01
3.337044052174026092e+02 1.786013985798469719e+02 6.413927853757703269e+04 3.274368449306066964e+00
4.846034898209042296e+01 3.964734973426737952e+01 2.142726582118214719e+04 -4.530480439560189865e+00
1.522340203965234018e+01 1.066114501458221930e+01 3.726717077569144749e+03 -1.208425812539483779e+01
2.330487160603096441e+01 1.954459138568622834e+01 4.271992329034761497e+03 -4.261689649615508557e+00
3.742859465636571770e+01 2.865481549152798380e+01 1.840497570765845012e+04 -5.951040287746025115e+00
3.670542684303008230e+01 3.275323256882880685e+01 7.498815335986325408e+03 -1.998365422166124006e+00
1.359751630748406726e+01 1.070412834855246409e+01 4.085926281207858210e+03 -1.542892273094225430e+01
3.788993257702651363e+01 2.786453420250607138e+01 1.857559470710529422e+04 -5.536731199746363075e+00
2.695826204148195870e+01 1.841395721141524433e+01 1.653627905209447636e+04 -7.880110450826190771e+00
2.910561977407594725e+01 2.269081219150407236e+01 1.806237894119599514e+04 -7.904558345089078841e+00
1.870144363002061425e+02 1.195998514598974225e+02 7.169124022831241018e+04 1.939468803606832381e+00
4.007210429638102767e+01 3.643038580257343995e+01 1.697412840357379173e+04 -5.820157904146228134e+00
1.844909042685942069e+01 1.274199744139466972e+01 7.286765826575495339e+03 -1.020501982376910277e+01
1.170769564901485751e+02 1.071349980004258811e+02 1.344763637395544356e+04 2.466624335527292544e+00
6.201107139294907711e+01 4.683968881558011788e+01 1.062755412125094881e+04 8.291921361705689719e-01
6.598448905614071691e+01 3.762680745061246057e+01 2.141354135209198284e+04 -4.427252077000467523e-01
1.761016077118551593e+01 1.382124633816150272e+01 6.379180278790687225e+03 -1.053181889684767114e+01
1.374378676601651534e+02 5.132998746704264903e+01 4.236347024273427814e+04 9.874223613127348642e-01
3.655406062709326420e+01 2.978329470854826866e+01 3.071553545389434294e+04 -8.019373013205463252e+00
1.597861609833221905e+02 1.412955214257212333e+02 2.299214018785983717e+04 2.360516505171084134e+00
1.911445144613491465e+01 1.391589215101924815e+01 1.115988488269152913e+04 -8.963858015963543480e+00
1.664816105788464995e+01 1.271030721345631775e+01 7.759400019696726304e+03 -1.305603103107221585e+01
6.570942959239852144e+01 6.275946490469983985e+01 9.553519727569651877e+03 1.142555254760505790e+00
3.202158444995362174e+01 2.727539677714618094e+01 1.131856371565353038e+04 -5.791861603987101148e+00
1.105291996945941264e+02 8.705211023989744490e+01 4.076329672339397075e+04 2.604477623568435263e-01
2.139874050431432195e+01 1.936087309832098668e+01 1.290373467119971247e+04 -8.770565170107664343e+00
4.769604745481586150e+01 4.100018468560484308e+01 1.787333472499333584e+04 -3.852887306750698571e+00
3.740348688189108373e+01 2.849708258083014556e+01 1.484601220031865705e+04 -4.797170724144404375e+00
2.300307809886371757e+01 2.032834162528031641e+01 6.959639304729829746e+03 -6.015599238164078599e+00
2.194899258826982305e+02 9.962335689676227446e+01 5.939396701432505506e+04 1.831907838770092667e+00
5.469380231262702807e+01 4.747891301532124686e+01 7.488824329760255750e+03 8.916270449886418703e-01
1.488718869653854604e+01 1.053736232822103247e+01 5.215042896269161247e+03 -1.448929295501532977e+01
2.988037214151371757e+01 2.455848696909715656e+01 2.204153995217463671e+04 -8.503492604818674749e+00
2.873561311447051736e+01 2.703042808730434388e+01 1.675931912909180755e+04 -8.469825710501449834e+00
4.206358730116354394e+01 3.054701995392115776e+01 1.979149842306368737e+04 -5.193294666336939258e+00
6.540429191374551010e+01 5.237826998051978933e+01 2.907544687847687601e+04 -2.211127328146613280e+00
4.585484326057904525e+01 3.294391739757237758e+01 3.321962445598003251e+04 -6.064633898193722672e+00
8.395996430670894028e+01 6.090919245203987487e+01 8.932480247003244585e+04 -2.810450157198996379e+00
2.324137400173161438e+01 1.714700794324089728e+01 1.002924874365498181e+04 -6.938440162075423245e+00
2.046789074938965314e+02 1.820456591504909056e+02 3.804210711977643223e+04 2.469748789560668456e+00
5.175922846719284109e+01 4.166248922329980786e+01 3.207127287816479657e+04 -5.257403325939439043e+00
4.043482043729451192e+01 3.339531980061597949e+01 6.646150728786022228e+03 -8.628046074892523620e-01
2.291118819390244710e+01 1.994643637846074569e+01 8.028188274874211857e+03 -6.554225979394548318e+00
1.145751472131165940e+02 8.638205242203397916e+01 5.183862773762049619e+04 2.145654095139875039e-01
9.864899553809587474e+01 7.976388219468606167e+01 2.225579600857335026e+04 4.849850002162980900e-01
7.933006870219833218e+01 7.217358545057243191e+01 1.429258205745179293e+04 9.973759227272012140e-01
4.514623011454285972e+01 3.975987329423482208e+01 1.527462084857074660e+04 -3.303313582318271102e+00
4.699449928053807923e+01 3.704954067647192062e+01 3.502355122757938807e+04 -6.144371294516584925e+00
2.877371784405193722e+01 1.984983351228448356e+01 1.488819305005589194e+04 -6.876170074981843072e+00
1.399827467091492679e+02 9.102728266460673012e+01 3.290563815276982496e+04 1.248208526102612126e+00
3.591970530804101713e+01 2.830739938725594129e+01 6.448067220914502286e+03 -1.663046556899764994e+00
3.759809467444334530e+01 1.659333938012013476e+01 1.274526427887226237e+04 -1.899237677171115024e+00
1.107318623068495071e+02 5.785416942072575353e+01 5.831134275140849059e+04 -3.589422320221835605e-01
1.879164650820309390e+01 1.483408880652519457e+01 9.423662195244156464e+03 -9.243324237940658605e+00
5.041148531366894758e+01 4.671327626547805778e+01 1.224670391588455277e+04 -1.350810919907488028e+00
7.852677086861848466e+01 5.407961711872540889e+01 4.667803900336820516e+04 -2.136966512937842566e+00
1.249112069039555877e+02 1.155384998727135297e+02 2.053695980471593793e+04 1.920755613053124478e+00
4.139419142164699394e+01 3.198483343461931128e+01 2.813097982726099872e+04 -6.637658816622902691e+00
2.805238080226049391e+01 2.598303429070072923e+01 4.458207395075668501e+03 -3.507397170857277757e+00
1.646866147702937155e+01 1.269866499219693701e+01 1.078555978573286120e+04 -1.152197789004282491e+01
2.985434177563984548e+01 2.134850706713853441e+01 5.716847159153519897e+03 -3.106247253987305612e+00
1.667315658624696439e+01 1.274073303505722876e+01 6.602524766065474978e+03 -1.234031115954084434e+01
1.653226745514267648e+01 1.271755365630362355e+01 7.931611354676431802e+03 -1.240263926471261868e+01
1.026510545651927231e+02 5.605332124480406719e+01 6.011821007255383302e+04 -9.054114564799746745e-01
4.425741675138640119e+01 3.846846555293394232e+01 1.587232567513542563e+04 -4.197657121828008542e+00
3.056448116798630821e+01 2.767934471716773359e+01 6.988440669288629579e+03 -4.333982519890902552e+00
1.228015873751014908e+02 7.946819722081610848e+01 1.947833535545918858e+04 2.314072980662444934e+00
4.260925004716085596e+01 3.388500218256688612e+01 2.075240273011980025e+04 -5.518235473281048797e+00
1.835139621220588779e+01 1.511484595117670438e+01 7.789213871069783636e+03 -9.370945154829836810e+00
2.811301239417986864e+01 2.362053645363128851e+01 1.275818717371447201e+04 -6.971844134117826997e+00
1.923657728034177694e+01 1.648598499983042132e+01 1.251363587607480622e+04 -9.387838103343245422e+00
5.281574486142657321e+01 4.366391343403431335e+01 4.954278834719892984e+03 1.116060509184126914e+00
4.108812774082998942e+01 1.944100553904336692e+01 5.012721570556582265e+03 7.478250489934978873e-01
2.750837685599140769e+01 1.924604794559337151e+01 8.540359508359912070e+03 -4.888906711294875862e+00
2.107252434739916964e+02 1.716741885447195557e+02 5.853490916393372754e+04 2.937391789878123660e+00
2.045594667304543179e+01 1.771657822197115451e+01 1.790550038997808952e+04 -1.147509256957718193e+01
4.160547778366975535e+01 2.728557973088911481e+01 2.194510815920404275e+04 -4.834869661210117187e+00
2.273155770035436518e+01 1.609915942772120445e+01 1.235122794047588832e+04 -7.902435386120988170e+00
3.258747978987304350e+01 2.396509913155270866e+01 2.279341604281074251e+04 -7.854442607208010685e+00
2.484982486088588161e+01 1.722077834339224012e+01 7.773259050380633198e+03 -5.466598576752062399e+00
2.584644971734092778e+01 1.856469803971467059e+01 1.463534142194301967e+04 -7.637271389291196755e+00
1.023434274462656504e+02 7.962046364111591856e+01 2.223968606180367351e+04 1.095512131353867602e+00
8.530958052036167771e+01 5.678478220098915585e+01 3.319897205749114801e+04 -7.926586394007699710e-01
3.364471314516983824e+01 2.823458023076735657e+01 1.724406898373590593e+04 -6.691630545825443477e+00
1.411223890146463233e+01 1.312713438954241241e+01 3.731997380157888074e+03 -1.446759841190486284e+01
9.595416890550991695e+01 3.168043526884903827e+01 2.350636207847626792e+04 1.452429684560794243e+00
3.319325370541955067e+01 2.428434822366620338e+01 2.063718032990416032e+04 -7.300304249129425216e+00
1.557221605828749489e+02 9.175567249400170056e+01 2.998815915792019223e+04 2.129467874218470058e+00
1.353009145731701857e+01 1.254233189643332480e+01 4.017497052483566677e+03 -1.601485555295911212e+01
3.906967145555374543e+01 1.756192147081596033e+01 9.969281094775735255e+03 -1.070921358693418313e+00
3.014794191267959178e+01 2.748688326504602486e+01 1.548870013688619292e+04 -7.520456569320643325e+00
2.044712413678266785e+02 1.511248426975728876e+02 5.455869926471134386e+04 2.739048723200983915e+00
2.705357281712848661e+01 2.432825683850917642e+01 2.060378817094294936e+04 -9.237894877793493720e+00
6.448847692107420926e+01 5.278035835411922960e+01 1.298181976824897356e+04 4.498785786776764439e-01
3.665891204344252685e+01 2.522109003134859151e+01 1.199458428834416191e+04 -4.621865384461660398e+00
1.148844841816448366e+02 6.262933563556420324e+01 5.438766119376124698e+04 3.623015137991281165e-01
3.087923023052687199e+01 2.406349090830827464e+01 1.439516455629384291e+04 -6.878712111028079335e+00
2.872557915741886347e+01 2.408926543948826549e+01 1.877989885754265924e+04 -8.128010943338050964e+00
1.072764937615772993e+02 8.891865005712581649e+01 4.959005916870928922e+04 -3.001817370656958417e-01
6.930631364035323827e+01 6.319743456678889970e+01 1.761857761986880359e+04 3.192446581486763080e-01
1.368974617629117319e+01 1.033295852195214692e+01 4.382792044168996654e+03 -1.528869593038060870e+01
2.321608658092075217e+01 2.126986559846078606e+01 7.668193471236867481e+03 -6.363191624847370775e+00
3.435149502680052080e+01 2.371476248934664355e+01 5.733747545668963539e+03 -2.085179146564851038e+00
2.804956189874400962e+01 2.349778141506624252e+01 4.370221131159940342e+03 -3.672055980132579833e+00
2.643353127877892561e+01 2.256288704432186876e+01 1.283662102050729663e+04 -7.350220487607693087e+00
6.948893999833055091e+01 4.845681906236315228e+01 2.605999139042066963e+04 -1.897929873445526994e+00
1.004212288907135928e+02 8.194758770493018574e+01 5.694079181377020723e+04 -1.232483757394877699e+00
3.101510432927753769e+01 2.363312618190758485e+01 1.258962138799883542e+04 -6.441766052003323750e+00
2.477096099275251007e+01 2.073790129045394082e+01 1.450988713401478890e+04 -8.196674029995403288e+00
2.105993031306114460e+01 1.375956353442059310e+01 4.286951475134553220e+03 -5.074366950961188394e+00
1.150918501976430406e+02 8.216973775360480658e+01 4.426979269603532885e+04 4.042004531370331222e-01
4.976434273172600342e+01 3.727370969559941472e+01 1.941459613802470267e+04 -3.542056406868692164e+00
2.681014203921916916e+01 1.998474995599302773e+01 6.906129304727271119e+03 -4.295005036537009602e+00
7.993663367514818674e+01 6.495925091561100828e+01 2.764314877183226054e+04 -7.333894893955950067e-01
2.075991433609773935e+02 8.541378515126682203e+01 6.585827574930436094e+04 1.386540119987685671e+00
2.244656248890363415e+01 1.657640660783085806e+01 9.182532836128608324e+03 -6.981569818303572816e+00
2.318203729684320535e+01 2.140327951610292700e+01 1.084190247634996922e+04 -7.482053474627011980e+00
1.408429470534202892e+02 8.591834032757964223e+01 4.152698485999405966e+04 1.333950710759385316e+00
1.696395451056371684e+01 1.255907399810814340e+01 7.281438539005223902e+03 -1.222074547835331515e+01
2.448406081250396937e+01 1.994454621206047662e+01 1.302424542558768007e+04 -7.589407325690487482e+00
